season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,TOD,Rush,Wind,Hum,prev_count
3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,160,Morning,Not Rush,High,High,293.0
3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151,Morning,Not Rush,High,High,160.0
3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,88,Afternoon,Not Rush,High,High,151.0
3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,114,Afternoon,Not Rush,High,High,88.0
3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,143,Afternoon,Not Rush,High,High,114.0
3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,36,Afternoon,Not Rush,High,High,143.0
3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,141,Afternoon,Not Rush,High,High,36.0
3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,338,Evening,Rush,Medium,High,141.0
3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281,Evening,Rush,Medium,High,338.0
3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324,Evening,Not Rush,High,High,281.0
3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,290,Evening,Not Rush,Medium,High,324.0
3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,207,Night,Not Rush,Medium,High,290.0
3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,151,Night,Not Rush,High,High,207.0
3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78,Night,Not Rush,High,High,151.0
3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,26,Night,Not Rush,High,High,78.0
3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,12,Night,Not Rush,High,High,26.0
3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,3,Night,Not Rush,High,High,12.0
3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5,Night,Not Rush,High,High,3.0
3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,10,Night,Not Rush,High,High,5.0
3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,56,Night,Not Rush,High,High,10.0
3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,172,Morning,Not Rush,High,High,56.0
3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545,Morning,Rush,High,High,172.0
3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,797,Morning,Rush,High,Medium,545.0
3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362,Morning,Not Rush,High,High,797.0
3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,192,Morning,Not Rush,Medium,Medium,362.0
3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,247,Morning,Not Rush,High,Medium,192.0
3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313,Afternoon,Not Rush,High,Medium,247.0
3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,289,Afternoon,Not Rush,High,Medium,313.0
3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,286,Afternoon,Not Rush,High,Medium,289.0
3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,311,Afternoon,Not Rush,Low,Medium,286.0
3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,466,Afternoon,Not Rush,Low,Medium,311.0
3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,886,Evening,Rush,High,Medium,466.0
3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,892,Evening,Rush,High,Medium,886.0
3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611,Evening,Not Rush,High,Medium,892.0
3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,409,Evening,Not Rush,Medium,Medium,611.0
3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,349,Night,Not Rush,Medium,Medium,409.0
3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229,Night,Not Rush,Low,High,349.0
3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123,Night,Not Rush,Low,High,229.0
3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,58,Night,Not Rush,Low,High,123.0
3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18,Night,Not Rush,Medium,High,58.0
3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11,Night,Not Rush,Low,High,18.0
3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,6,Night,Not Rush,Low,High,11.0
3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,6,Night,Not Rush,Medium,High,6.0
3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56,Night,Not Rush,Medium,High,6.0
3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,170,Morning,Not Rush,Low,High,56.0
3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534,Morning,Rush,Medium,High,170.0
3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,790,Morning,Rush,Low,High,534.0
3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,355,Morning,Not Rush,Low,High,790.0
3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190,Morning,Not Rush,Low,Medium,355.0
3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,243,Morning,Not Rush,Low,Medium,190.0
3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290,Afternoon,Not Rush,Medium,Medium,243.0
3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,336,Afternoon,Not Rush,Medium,Medium,290.0
3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,298,Afternoon,Not Rush,Medium,Medium,336.0
3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,291,Afternoon,Not Rush,Medium,Medium,298.0
3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457,Afternoon,Not Rush,Medium,Medium,291.0
3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,976,Evening,Rush,High,Medium,457.0
3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900,Evening,Rush,High,Medium,976.0
3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603,Evening,Not Rush,High,High,900.0
3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,417,Evening,Not Rush,Medium,High,603.0
3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,274,Night,Not Rush,Medium,High,417.0
3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,287,Night,Not Rush,Medium,High,274.0
3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,154,Night,Not Rush,Medium,High,287.0
3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,66,Night,Not Rush,Low,High,154.0
3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,49,Night,Not Rush,Low,High,66.0
3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,14,Night,Not Rush,Low,High,49.0
3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12,Night,Not Rush,Low,High,14.0
3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,10,Night,Not Rush,Low,High,12.0
3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,49,Night,Not Rush,Low,High,10.0
3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,165,Morning,Not Rush,Low,High,49.0
3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,503,Morning,Rush,Low,High,165.0
3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,757,Morning,Rush,Medium,High,503.0
3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,383,Morning,Not Rush,Medium,High,757.0
3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,225,Morning,Not Rush,High,High,383.0
3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321,Morning,Not Rush,High,Medium,225.0
3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,389,Afternoon,Not Rush,Medium,Medium,321.0
3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,421,Afternoon,Not Rush,Medium,Medium,389.0
3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,412,Afternoon,Not Rush,High,Medium,421.0
3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,423,Afternoon,Not Rush,High,Medium,412.0
3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567,Afternoon,Not Rush,Medium,Medium,423.0
3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846,Evening,Rush,High,Medium,567.0
3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805,Evening,Rush,High,High,846.0
3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588,Evening,Not Rush,High,High,805.0
3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,369,Evening,Not Rush,Medium,High,588.0
3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312,Night,Not Rush,High,High,369.0
3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,295,Night,Not Rush,Medium,High,312.0
3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186,Night,Not Rush,High,High,295.0
3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,172,Night,Not Rush,High,High,186.0
3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,124,Night,Not Rush,High,High,172.0
3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,83,Night,Not Rush,High,High,124.0
3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,45,Night,Not Rush,High,High,83.0
3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,15,Night,Not Rush,High,High,45.0
3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,17,Night,Not Rush,High,High,15.0
3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41,Morning,Not Rush,High,High,17.0
3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,77,Morning,Rush,High,High,41.0
3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,218,Morning,Rush,High,High,77.0
3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,377,Morning,Not Rush,High,High,218.0
3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,474,Morning,Not Rush,High,High,377.0
3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626,Morning,Not Rush,High,Medium,474.0
3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,688,Afternoon,Not Rush,High,Medium,626.0
3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,707,Afternoon,Not Rush,High,Medium,688.0
3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,654,Afternoon,Not Rush,High,Medium,707.0
3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,750,Afternoon,Not Rush,High,Medium,654.0
3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,680,Afternoon,Not Rush,High,Medium,750.0
3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,646,Evening,Rush,High,Medium,680.0
3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598,Evening,Rush,High,Medium,646.0
3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,407,Evening,Not Rush,Medium,Medium,598.0
3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,325,Evening,Not Rush,High,Medium,407.0
3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,261,Night,Not Rush,High,Medium,325.0
3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,239,Night,Not Rush,Medium,Medium,261.0
3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,171,Night,Not Rush,Medium,Medium,239.0
3,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,180,Night,Not Rush,High,Medium,171.0
3,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142,Night,Not Rush,High,Medium,180.0
3,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,95,Night,Not Rush,High,Medium,142.0
3,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,54,Night,Not Rush,High,Medium,95.0
3,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,10,Night,Not Rush,High,Medium,54.0
3,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,6,Night,Not Rush,High,Medium,10.0
3,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,16,Morning,Not Rush,High,High,6.0
3,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,57,Morning,Rush,High,Medium,16.0
3,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,175,Morning,Rush,High,Medium,57.0
3,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,276,Morning,Not Rush,High,Medium,175.0
3,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489,Morning,Not Rush,High,Medium,276.0
3,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570,Morning,Not Rush,High,Medium,489.0
3,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,776,Afternoon,Not Rush,Medium,Medium,570.0
3,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,702,Afternoon,Not Rush,Medium,Medium,776.0
3,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,666,Afternoon,Not Rush,Medium,Medium,702.0
3,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,640,Afternoon,Not Rush,High,Medium,666.0
3,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,691,Afternoon,Not Rush,High,Medium,640.0
3,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,723,Evening,Rush,High,Medium,691.0
3,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,540,Evening,Rush,Medium,Medium,723.0
3,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,413,Evening,Not Rush,Medium,Medium,540.0
3,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,252,Evening,Not Rush,Medium,Medium,413.0
3,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,196,Night,Not Rush,Medium,Medium,252.0
3,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,138,Night,Not Rush,Low,Medium,196.0
3,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,100,Night,Not Rush,Medium,Medium,138.0
3,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,64,Night,Not Rush,Medium,High,100.0
3,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,18,Night,Not Rush,Medium,High,64.0
3,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,8,Night,Not Rush,Medium,High,18.0
3,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,5,Night,Not Rush,Medium,High,8.0
3,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,8,Night,Not Rush,Medium,High,5.0
3,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,37,Night,Not Rush,Low,High,8.0
3,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,168,Morning,Not Rush,Low,Medium,37.0
3,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,530,Morning,Rush,Medium,High,168.0
3,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,750,Morning,Rush,Medium,Medium,530.0
3,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,328,Morning,Not Rush,Medium,Medium,750.0
3,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198,Morning,Not Rush,High,Medium,328.0
3,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,238,Morning,Not Rush,Medium,Medium,198.0
3,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,342,Afternoon,Not Rush,High,Medium,238.0
3,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328,Afternoon,Not Rush,High,Medium,342.0
3,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,303,Afternoon,Not Rush,Low,Low,328.0
3,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,300,Afternoon,Not Rush,Low,Medium,303.0
3,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,516,Afternoon,Not Rush,High,High,300.0
3,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,898,Evening,Rush,Low,High,516.0
3,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,853,Evening,Rush,Medium,Medium,898.0
3,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590,Evening,Not Rush,Medium,Medium,853.0
3,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432,Evening,Not Rush,Medium,Medium,590.0
3,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,256,Night,Not Rush,Medium,Medium,432.0
3,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,172,Night,Not Rush,High,Medium,256.0
3,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,94,Night,Not Rush,Medium,High,172.0
3,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,64,Night,Not Rush,Medium,High,94.0
3,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,13,Night,Not Rush,Medium,High,64.0
3,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,14,Night,Not Rush,Medium,High,13.0
3,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,5,Night,Not Rush,Low,High,14.0
3,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,9,Night,Not Rush,Medium,High,5.0
3,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,47,Night,Not Rush,Low,High,9.0
3,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,194,Morning,Not Rush,High,High,47.0
3,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,556,Morning,Rush,Medium,High,194.0
3,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,805,Morning,Rush,Medium,High,556.0
3,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,409,Morning,Not Rush,High,Medium,805.0
3,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,170,Morning,Not Rush,High,Medium,409.0
3,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,218,Morning,Not Rush,High,Medium,170.0
3,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,302,Afternoon,Not Rush,High,Medium,218.0
3,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,305,Afternoon,Not Rush,High,Medium,302.0
3,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,293,Afternoon,Not Rush,High,Medium,305.0
3,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,303,Afternoon,Not Rush,High,Medium,293.0
3,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495,Afternoon,Not Rush,High,Medium,303.0
3,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,967,Evening,Rush,High,Medium,495.0
3,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,822,Evening,Rush,High,Medium,967.0
3,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539,Evening,Not Rush,High,Medium,822.0
3,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,425,Evening,Not Rush,High,Medium,539.0
3,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,297,Night,Not Rush,High,Medium,425.0
3,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,188,Night,Not Rush,High,Medium,297.0
3,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,98,Night,Not Rush,High,Medium,188.0
3,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,40,Night,Not Rush,High,High,98.0
3,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,29,Night,Not Rush,High,High,40.0
3,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,17,Night,Not Rush,High,High,29.0
3,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,10,Night,Not Rush,High,High,17.0
3,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,14,Night,Not Rush,High,High,10.0
3,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,36,Night,Not Rush,High,High,14.0
3,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,182,Morning,Not Rush,Medium,High,36.0
3,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,532,Morning,Rush,Medium,High,182.0
3,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,838,Morning,Rush,High,High,532.0
3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,334,Morning,Not Rush,Medium,High,838.0
3,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,185,Morning,Not Rush,High,High,334.0
3,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,227,Morning,Not Rush,High,High,185.0
3,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,316,Afternoon,Not Rush,High,High,227.0
3,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,340,Afternoon,Not Rush,High,Medium,316.0
3,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,277,Afternoon,Not Rush,High,Medium,340.0
3,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,300,Afternoon,Not Rush,High,Medium,277.0
3,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,468,Afternoon,Not Rush,High,Medium,300.0
3,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,953,Evening,Rush,High,Medium,468.0
3,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884,Evening,Rush,High,Medium,953.0
3,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627,Evening,Not Rush,Medium,Medium,884.0
3,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,434,Evening,Not Rush,Medium,High,627.0
3,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,360,Night,Not Rush,Medium,High,434.0
3,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,215,Night,Not Rush,Medium,High,360.0
3,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,115,Night,Not Rush,High,High,215.0
3,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65,Night,Not Rush,Low,High,115.0
3,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,21,Night,Not Rush,Low,High,65.0
3,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,16,Night,Not Rush,Low,High,21.0
3,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,7,Night,Not Rush,Low,High,16.0
3,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,8,Night,Not Rush,Medium,High,7.0
3,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,66,Night,Not Rush,Low,High,8.0
3,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,169,Morning,Not Rush,Low,High,66.0
3,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,558,Morning,Rush,Low,High,169.0
3,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,794,Morning,Rush,Low,High,558.0
3,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,335,Morning,Not Rush,Low,High,794.0
3,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,208,Morning,Not Rush,High,Medium,335.0
3,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294,Morning,Not Rush,Medium,Medium,208.0
3,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,335,Afternoon,Not Rush,Medium,Medium,294.0
3,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,326,Afternoon,Not Rush,Low,Medium,335.0
3,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,258,Afternoon,Not Rush,Low,Medium,326.0
3,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,296,Afternoon,Not Rush,Low,Medium,258.0
3,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,472,Afternoon,Not Rush,High,Medium,296.0
3,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,905,Evening,Rush,High,High,472.0
3,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,899,Evening,Rush,High,High,905.0
3,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,559,Evening,Not Rush,Medium,High,899.0
3,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,457,Evening,Not Rush,High,High,559.0
3,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,253,Night,Not Rush,High,High,457.0
3,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,47,Night,Not Rush,High,High,253.0
3,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,45,Night,Not Rush,Medium,High,47.0
3,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,17,Night,Not Rush,Medium,High,45.0
3,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,13,Night,Not Rush,Low,High,17.0
3,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,10,Night,Not Rush,High,High,13.0
3,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,7,Night,Not Rush,Medium,High,10.0
3,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,12,Night,Not Rush,Medium,High,7.0
3,1,9,5,0,5,1,1,0.56,0.5303,0.88,0.0,38,Night,Not Rush,Low,High,12.0
3,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,138,Morning,Not Rush,Low,High,38.0
3,1,9,7,0,5,1,2,0.56,0.5303,0.94,0.0,394,Morning,Rush,Low,High,138.0
3,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,705,Morning,Rush,Low,High,394.0
3,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,426,Morning,Not Rush,Medium,High,705.0
3,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,245,Morning,Not Rush,Medium,High,426.0
3,1,9,11,0,5,1,2,0.66,0.6212,0.69,0.0,361,Morning,Not Rush,Low,High,245.0
3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,380,Afternoon,Not Rush,High,Medium,361.0
3,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,410,Afternoon,Not Rush,High,Medium,380.0
3,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,399,Afternoon,Not Rush,High,Medium,410.0
3,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,392,Afternoon,Not Rush,High,Medium,399.0
3,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,502,Afternoon,Not Rush,High,Medium,392.0
3,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,808,Evening,Rush,High,Medium,502.0
3,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,667,Evening,Rush,High,Medium,808.0
3,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,508,Evening,Not Rush,High,Medium,667.0
3,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,336,Evening,Not Rush,Medium,Medium,508.0
3,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,237,Night,Not Rush,Medium,Medium,336.0
